date,temperature_mean,temperature_max,temperature_min,rainfall,district
2021-05-05,17.63,23.76,13.48,0.08,Balaka
2021-05-06,17.07,23.54,12.23,0.0,Balaka
2021-05-07,16.48,22.51,10.64,0.02,Balaka
2021-05-08,17.12,23.27,11.92,0.06,Balaka
2021-05-09,18.47,24.8,12.72,0.0,Balaka
2021-05-10,18.98,24.7,14.95,0.38,Balaka
2021-05-11,17.78,23.26,12.71,0.48,Balaka
2021-05-12,17.63,23.41,13.13,0.16,Balaka
2021-05-13,18.22,23.67,13.92,0.31,Balaka
2021-05-14,19.42,24.89,14.13,0.21,Balaka
2021-05-15,20.17,25.98,14.9,0.16,Balaka
2021-05-16,20.81,26.83,14.76,0.0,Balaka
2021-05-17,21.06,27.14,15.53,0.02,Balaka
2021-05-18,19.62,26.01,14.53,0.0,Balaka
2021-05-19,17.71,24.08,11.29,0.04,Balaka
2021-05-20,18.21,24.18,13.2,0.02,Balaka
2021-05-21,18.94,25.17,13.38,0.0,Balaka
2021-05-22,18.69,25.11,14.0,0.01,Balaka
2021-05-23,17.37,23.32,12.25,0.6,Balaka
2021-05-24,17.27,22.04,13.64,0.7,Balaka
2021-05-25,15.89,22.17,9.86,0.0,Balaka
2021-05-26,16.62,22.9,10.88,0.0,Balaka
2021-05-27,16.71,23.15,12.0,0.0,Balaka
2021-05-28,17.15,23.54,11.48,0.0,Balaka
2021-05-29,18.01,24.96,11.0,0.0,Balaka
2021-05-30,18.53,25.46,11.75,0.0,Balaka
2021-05-31,18.85,25.76,12.59,0.01,Balaka
2021-06-01,19.23,24.76,14.16,1.24,Balaka
2021-06-02,20.26,25.69,16.76,2.1,Balaka
2021-06-03,20.22,25.73,16.58,5.09,Balaka
2021-06-04,17.13,20.24,14.18,3.71,Balaka
2021-06-05,15.65,20.37,12.27,0.97,Balaka
2021-06-06,15.77,20.98,12.07,0.78,Balaka
2021-06-07,15.72,21.51,10.84,1.08,Balaka
2021-06-08,16.16,22.39,11.47,0.41,Balaka
2021-06-09,15.66,22.38,9.84,0.03,Balaka
2021-06-10,16.63,22.76,11.97,0.02,Balaka
2021-06-11,16.36,23.07,10.97,0.0,Balaka
2021-06-12,15.94,22.98,10.56,0.0,Balaka
2021-06-13,16.09,23.12,10.15,0.0,Balaka
2021-06-14,16.33,23.13,10.56,0.0,Balaka
2021-06-15,16.41,22.98,10.97,0.0,Balaka
2021-06-16,17.47,23.64,12.27,0.07,Balaka
2021-06-17,18.83,24.91,13.44,0.07,Balaka
2021-06-18,19.33,25.44,14.82,0.11,Balaka
2021-06-19,17.73,22.86,14.72,0.22,Balaka
2021-06-20,16.65,22.1,11.41,0.12,Balaka
2021-06-21,17.45,23.01,13.63,0.31,Balaka
2021-06-22,17.92,23.72,13.5,0.27,Balaka
2021-06-23,18.54,24.21,14.74,0.16,Balaka
2021-06-24,18.54,24.65,13.29,0.06,Balaka
2021-06-25,19.01,24.69,13.21,0.02,Balaka
2021-06-26,19.49,25.8,12.97,0.01,Balaka
2021-06-27,19.39,26.15,13.99,0.0,Balaka
2021-06-28,18.62,25.5,12.56,0.01,Balaka
2021-06-29,18.86,25.75,12.67,0.0,Balaka
2021-06-30,18.93,26.21,12.9,0.0,Balaka
2021-07-01,18.62,26.16,12.21,0.0,Balaka
2021-07-02,17.99,25.89,12.21,0.0,Balaka
2021-07-03,17.09,24.41,11.02,0.0,Balaka
2021-07-04,18.21,25.5,11.99,0.0,Balaka
2021-07-05,18.35,25.68,13.41,0.01,Balaka
2021-07-06,16.48,22.98,11.6,0.5,Balaka
2021-07-07,16.57,22.82,10.74,0.46,Balaka
2021-07-08,17.23,22.44,14.23,1.39,Balaka
2021-07-09,17.35,23.78,12.61,0.14,Balaka
2021-07-10,17.18,23.74,11.43,0.01,Balaka
2021-07-11,17.74,24.32,12.2,0.08,Balaka
2021-07-12,18.5,25.19,12.51,0.04,Balaka
2021-07-13,19.46,25.83,13.47,0.11,Balaka
2021-07-14,20.0,26.06,15.17,0.09,Balaka
2021-07-15,17.88,24.06,13.76,0.9,Balaka
2021-07-16,16.99,23.07,12.84,2.37,Balaka
2021-07-17,15.17,22.11,9.18,0.26,Balaka
2021-07-18,16.53,22.61,12.14,1.73,Balaka
2021-07-19,16.69,23.04,11.85,0.15,Balaka
2021-07-20,18.61,25.55,13.04,0.0,Balaka
2021-07-21,20.08,27.1,13.25,0.02,Balaka
2021-07-22,21.26,28.0,15.2,0.03,Balaka
2021-07-23,19.19,24.79,15.21,0.65,Balaka
2021-07-24,16.05,21.36,11.83,0.22,Balaka
2021-07-25,14.7,19.91,11.28,1.27,Balaka
2021-07-26,14.77,20.99,10.26,0.96,Balaka
2021-07-27,15.27,21.92,9.54,0.49,Balaka
2021-07-28,16.33,22.87,11.48,0.36,Balaka
2021-07-29,16.64,24.03,11.17,0.03,Balaka
2021-07-30,17.28,24.11,10.39,0.2,Balaka
2021-07-31,17.96,24.93,12.7,1.26,Balaka
2021-08-01,17.75,24.34,13.35,0.55,Balaka
2021-08-02,17.72,25.93,11.6,0.01,Balaka
2021-08-03,16.48,24.47,9.8,0.0,Balaka
2021-08-04,17.03,24.52,11.3,0.01,Balaka
2021-08-05,18.39,25.73,11.48,0.0,Balaka
2021-08-06,19.93,26.92,13.36,0.0,Balaka
2021-08-07,20.23,27.23,13.73,0.0,Balaka
2021-08-08,18.86,26.24,13.37,0.0,Balaka
2021-08-09,17.92,26.12,11.19,0.01,Balaka
2021-08-10,18.34,27.14,11.66,0.0,Balaka
2021-08-11,16.81,24.59,10.71,0.02,Balaka
2021-08-12,19.14,27.02,12.07,0.0,Balaka
2021-08-13,20.65,28.82,13.46,0.0,Balaka
2021-08-14,19.69,25.96,15.42,0.4,Balaka
2021-08-15,18.85,25.27,14.17,0.43,Balaka
2021-08-16,18.57,25.18,13.34,0.27,Balaka
2021-08-17,18.74,26.0,12.72,0.06,Balaka
2021-08-18,20.72,28.25,13.23,0.0,Balaka
2021-08-19,21.78,29.91,13.99,0.0,Balaka
2021-08-20,22.43,29.68,15.14,0.0,Balaka
2021-08-21,23.04,30.5,15.99,0.15,Balaka
2021-08-22,23.95,30.47,17.75,0.14,Balaka
2021-08-23,23.07,30.28,16.8,0.02,Balaka
2021-08-24,22.55,30.12,16.29,0.22,Balaka
2021-08-25,21.85,30.38,14.16,0.0,Balaka
2021-08-26,22.12,30.83,14.0,0.0,Balaka
2021-08-27,22.75,31.17,14.26,0.0,Balaka
2021-08-28,23.79,32.12,16.07,0.0,Balaka
2021-08-29,23.37,31.81,16.03,0.08,Balaka
2021-08-30,21.43,28.29,16.73,0.59,Balaka
2021-08-31,22.12,30.38,14.23,0.02,Balaka
2021-09-01,23.14,30.2,15.57,0.05,Balaka
2021-09-02,23.32,29.96,18.09,0.71,Balaka
2021-09-03,23.15,30.75,17.71,0.02,Balaka
2021-09-04,22.92,30.25,17.02,0.0,Balaka
2021-09-05,22.21,30.02,14.29,0.0,Balaka
2021-09-06,22.86,30.23,15.49,0.0,Balaka
2021-09-07,22.75,30.56,15.5,0.0,Balaka
2021-09-08,22.79,30.88,15.44,0.0,Balaka
2021-09-09,22.79,30.23,16.89,0.05,Balaka
2021-09-10,20.93,27.68,15.0,0.23,Balaka
2021-09-11,20.54,27.99,13.28,0.04,Balaka
2021-09-12,21.31,27.76,16.09,0.37,Balaka
2021-09-13,23.24,30.26,16.82,0.08,Balaka
2021-09-14,23.53,31.67,16.26,0.0,Balaka
2021-09-15,23.81,32.64,14.93,0.0,Balaka
2021-09-16,25.28,33.99,17.08,0.0,Balaka
2021-09-17,25.97,34.86,18.16,0.0,Balaka
2021-09-18,23.31,30.57,18.0,2.19,Balaka
2021-09-19,20.49,27.15,15.78,0.77,Balaka
2021-09-20,21.21,30.34,13.01,0.0,Balaka
2021-09-21,23.35,33.32,13.41,0.0,Balaka
2021-09-22,22.58,30.18,15.74,0.09,Balaka
2021-09-23,22.27,29.9,16.29,0.08,Balaka
2021-09-24,23.32,30.69,16.91,0.06,Balaka
2021-09-25,24.06,31.67,16.16,0.01,Balaka
2021-09-26,25.12,30.98,18.17,0.03,Balaka
2021-09-27,25.81,32.02,20.06,0.15,Balaka
2021-09-28,26.43,33.15,20.23,0.03,Balaka
2021-09-29,27.25,35.29,19.51,0.0,Balaka
2021-09-30,26.72,33.72,19.92,0.0,Balaka
2021-10-01,25.57,32.22,19.45,0.01,Balaka
2021-10-02,27.22,34.3,20.36,0.0,Balaka
2021-10-03,27.98,35.87,20.8,0.0,Balaka
2021-10-04,27.51,34.4,21.13,0.01,Balaka
2021-10-05,26.44,33.27,20.95,0.03,Balaka
2021-10-06,26.04,33.58,18.55,0.0,Balaka
2021-10-07,25.46,33.52,18.33,0.0,Balaka
2021-10-08,24.15,32.72,16.96,0.01,Balaka
2021-10-09,25.33,34.67,16.09,0.0,Balaka
2021-10-10,27.44,36.63,18.87,0.01,Balaka
2021-10-11,24.13,31.86,19.14,0.79,Balaka
2021-10-12,22.75,30.52,16.62,0.17,Balaka
2021-10-13,24.51,32.46,15.78,0.02,Balaka
2021-10-14,27.08,34.03,19.71,0.51,Balaka
2021-10-15,27.81,34.66,20.9,0.78,Balaka
2021-10-16,28.73,35.66,21.92,0.35,Balaka
2021-10-17,29.1,36.63,22.27,0.03,Balaka
2021-10-18,28.2,35.2,21.54,0.2,Balaka
2021-10-19,26.63,32.38,21.34,0.22,Balaka
2021-10-20,24.41,31.51,19.26,1.25,Balaka
2021-10-21,23.78,30.58,18.1,0.18,Balaka
2021-10-22,26.25,34.54,17.64,0.0,Balaka
2021-10-23,29.07,37.35,20.98,0.0,Balaka
2021-10-24,30.04,38.26,21.85,0.0,Balaka
2021-10-25,29.24,35.42,21.7,0.27,Balaka
2021-10-26,29.87,36.64,23.23,0.15,Balaka
2021-10-27,27.01,32.59,22.34,3.88,Balaka
2021-10-28,24.95,32.48,18.96,1.92,Balaka
2021-10-29,23.21,31.43,16.42,0.29,Balaka
2021-10-30,26.26,35.54,16.95,0.0,Balaka
2021-10-31,29.6,37.97,20.41,0.02,Balaka
2021-11-01,29.81,37.15,22.48,1.3,Balaka
2021-11-02,30.44,38.31,22.51,0.07,Balaka
2021-11-03,31.93,39.32,24.99,0.0,Balaka
2021-11-04,30.52,36.85,24.92,0.06,Balaka
2021-11-05,29.34,37.76,21.15,0.0,Balaka
2021-11-06,29.79,37.99,22.07,0.0,Balaka
2021-11-07,29.82,38.75,21.42,0.0,Balaka
2021-11-08,29.63,38.06,20.86,0.0,Balaka
2021-11-09,30.55,38.89,23.03,0.0,Balaka
2021-11-10,31.19,38.93,23.69,0.12,Balaka
2021-11-11,28.43,35.44,23.02,22.47,Balaka
2021-11-12,26.25,32.43,21.81,5.69,Balaka
2021-11-13,25.86,31.82,22.33,7.7,Balaka
2021-11-14,24.75,29.39,21.9,13.08,Balaka
2021-11-15,23.79,26.38,21.35,2.08,Balaka
2021-11-16,25.98,32.33,20.69,0.43,Balaka
2021-11-17,27.15,34.48,19.65,0.0,Balaka
2021-11-18,27.92,35.49,20.39,0.0,Balaka
2021-11-19,28.34,36.42,20.43,0.0,Balaka
2021-11-20,27.8,35.28,20.89,1.46,Balaka
2021-11-21,27.93,34.94,21.46,0.22,Balaka
2021-11-22,28.83,36.21,21.64,0.25,Balaka
2021-11-23,30.67,37.78,22.61,0.01,Balaka
2021-11-24,28.85,36.27,23.51,1.76,Balaka
2021-11-25,22.69,25.25,20.69,32.27,Balaka
2021-11-26,23.78,28.96,19.7,6.99,Balaka
2021-11-27,23.08,29.8,17.75,0.3,Balaka
2021-11-28,23.44,31.15,16.61,0.02,Balaka
2021-11-29,25.47,33.03,18.0,0.01,Balaka
2021-11-30,26.65,34.12,20.05,0.0,Balaka
2021-12-01,27.05,34.17,20.32,0.28,Balaka
2021-12-02,26.79,32.8,21.25,0.03,Balaka
2021-12-03,27.67,35.18,20.86,0.0,Balaka
2021-12-04,27.99,35.2,21.57,0.0,Balaka
2021-12-05,28.52,36.02,21.12,0.0,Balaka
2021-12-06,28.84,35.6,22.62,0.0,Balaka
2021-12-07,29.02,36.47,22.4,0.0,Balaka
2021-12-08,29.34,36.31,22.61,0.0,Balaka
2021-12-09,29.49,35.98,23.21,0.0,Balaka
2021-12-10,29.45,36.55,22.57,0.0,Balaka
2021-12-11,29.74,36.57,23.54,0.0,Balaka
2021-12-12,29.16,37.1,21.75,0.0,Balaka
2021-12-13,30.08,37.39,23.11,0.0,Balaka
2021-12-14,30.63,37.28,24.53,0.03,Balaka
2021-12-15,30.41,36.85,24.17,0.08,Balaka
2021-12-16,29.81,34.84,25.01,0.11,Balaka
2021-12-17,27.35,30.98,23.46,16.06,Balaka
2021-12-18,25.09,30.07,21.67,13.24,Balaka
2021-12-19,23.98,29.33,19.56,12.68,Balaka
2021-12-20,22.48,24.73,20.86,28.49,Balaka
2021-12-21,24.06,29.19,20.08,19.8,Balaka
2021-12-22,23.81,27.9,20.03,1.76,Balaka
2021-12-23,27.01,33.26,21.12,0.2,Balaka
2021-12-24,27.81,34.02,22.74,0.44,Balaka
2021-12-25,26.25,30.99,22.79,7.06,Balaka
2021-12-26,26.1,31.77,21.71,0.39,Balaka
2021-12-27,26.35,32.16,21.41,0.81,Balaka
2021-12-28,25.86,31.05,21.82,1.7,Balaka
2021-12-29,27.37,35.01,20.18,0.09,Balaka
2021-12-30,27.84,35.2,21.04,0.84,Balaka
2021-12-31,25.53,31.6,21.03,11.55,Balaka
2022-01-01,23.77,28.27,20.42,41.83,Balaka
2022-01-02,24.37,28.52,20.8,26.25,Balaka
2022-01-03,23.49,26.46,21.54,34.04,Balaka
2022-01-04,23.18,26.25,20.72,16.57,Balaka
2022-01-05,24.34,28.4,21.03,27.53,Balaka
2022-01-06,23.17,25.04,21.73,39.33,Balaka
2022-01-07,23.32,26.05,21.16,10.99,Balaka
2022-01-08,22.88,26.76,20.74,124.31,Balaka
2022-01-09,22.63,26.93,19.4,123.48,Balaka
2022-01-10,22.92,27.41,20.25,32.06,Balaka
2022-01-11,24.11,29.13,19.95,41.98,Balaka
2022-01-12,23.54,26.47,21.13,55.41,Balaka
2022-01-13,23.08,26.0,20.97,3.5,Balaka
2022-01-14,23.12,27.16,20.45,3.76,Balaka
2022-01-15,22.83,27.28,19.26,31.93,Balaka
2022-01-16,23.2,28.05,19.34,4.97,Balaka
2022-01-17,22.9,27.15,18.93,7.45,Balaka
2022-01-18,23.05,27.76,20.29,10.72,Balaka
2022-01-19,22.6,27.34,19.13,14.9,Balaka
2022-01-20,21.19,26.29,17.72,0.96,Balaka
2022-01-21,20.86,25.79,17.2,2.75,Balaka
2022-01-22,20.99,26.37,15.82,4.86,Balaka
2022-01-23,22.36,27.31,18.28,10.42,Balaka
2022-01-24,22.42,24.35,20.6,28.38,Balaka
2022-01-25,22.73,25.96,21.16,17.17,Balaka
2022-01-26,22.87,25.75,21.08,5.8,Balaka
2022-01-27,22.18,24.48,20.51,15.31,Balaka
2022-01-28,23.92,28.68,19.68,25.21,Balaka
2022-01-29,23.77,27.9,20.71,11.87,Balaka
2022-01-30,23.63,27.8,20.44,1.1,Balaka
2022-01-31,23.26,27.3,20.07,7.47,Balaka
2022-02-01,23.67,28.11,20.06,5.51,Balaka
2022-02-02,23.98,28.44,20.38,1.15,Balaka
2022-02-03,24.77,28.92,19.88,3.3,Balaka
2022-02-04,24.96,28.59,21.84,9.22,Balaka
2022-02-05,23.31,27.6,19.82,6.86,Balaka
2022-02-06,22.11,26.78,19.09,11.03,Balaka
2022-02-07,23.13,27.93,19.27,5.33,Balaka
2022-02-08,23.55,28.12,19.5,1.75,Balaka
2022-02-09,23.55,27.1,20.42,3.19,Balaka
2022-02-10,23.83,28.36,20.37,5.45,Balaka
2022-02-11,22.31,25.77,19.54,6.89,Balaka
2022-02-12,22.2,26.09,18.92,17.58,Balaka
2022-02-13,23.04,27.18,19.16,32.75,Balaka
2022-02-14,22.37,24.76,20.44,34.36,Balaka
2022-02-15,22.89,26.48,20.54,61.16,Balaka
2022-02-16,22.92,25.98,20.17,60.49,Balaka
2022-02-17,22.93,26.34,20.59,47.98,Balaka
2022-02-18,22.74,26.64,19.77,7.45,Balaka
2022-02-19,21.95,23.59,19.75,5.02,Balaka
2022-02-20,22.25,24.09,20.53,17.91,Balaka
2022-02-21,22.59,24.85,20.48,22.58,Balaka
2022-02-22,22.84,25.92,20.54,7.41,Balaka
2022-02-23,22.49,26.04,19.79,1.98,Balaka
2022-02-24,23.1,27.58,19.68,2.35,Balaka
2022-02-25,23.36,27.81,19.83,5.21,Balaka
2022-02-26,22.39,25.39,20.07,9.2,Balaka
2022-02-27,22.31,26.09,19.56,3.43,Balaka
2022-02-28,22.62,26.69,19.91,6.88,Balaka
2022-03-01,22.48,27.08,18.66,4.58,Balaka
2022-03-02,21.87,27.24,16.94,0.92,Balaka
2022-03-03,22.71,27.39,18.93,14.15,Balaka
2022-03-04,22.97,28.82,18.21,3.71,Balaka
2022-03-05,22.69,27.83,18.6,1.85,Balaka
2022-03-06,22.36,27.68,17.62,0.81,Balaka
2022-03-07,23.2,27.63,19.56,2.24,Balaka
2022-03-08,23.52,27.43,20.41,4.65,Balaka
2022-03-09,23.0,27.76,18.87,0.45,Balaka
2022-03-10,21.0,25.84,17.57,11.8,Balaka
2022-03-11,21.05,25.87,17.32,3.92,Balaka
2022-03-12,21.7,24.69,19.49,11.15,Balaka
2022-03-13,21.2,23.76,19.18,21.02,Balaka
2022-03-14,22.84,28.02,18.14,10.59,Balaka
2022-03-15,23.39,27.51,20.05,1.88,Balaka
2022-03-16,23.14,27.67,19.28,2.86,Balaka
2022-03-17,23.21,27.15,20.22,8.0,Balaka
2022-03-18,23.27,25.38,21.67,14.18,Balaka
2022-03-19,22.82,25.34,20.37,4.51,Balaka
2022-03-20,20.97,25.16,18.24,1.39,Balaka
2022-03-21,19.52,24.12,15.82,0.07,Balaka
2022-03-22,19.7,24.75,15.27,0.49,Balaka
2022-03-23,21.32,26.36,17.07,1.34,Balaka
2022-03-24,23.24,28.08,18.38,1.77,Balaka
2022-03-25,24.46,29.02,20.15,1.59,Balaka
2022-03-26,25.06,29.17,20.84,1.05,Balaka
2022-03-27,23.84,27.64,20.67,3.26,Balaka
2022-03-28,22.19,26.2,18.81,3.76,Balaka
2022-03-29,21.84,26.22,18.9,4.37,Balaka
2022-03-30,21.89,26.62,17.85,1.04,Balaka
2022-03-31,22.58,27.01,18.7,42.91,Balaka
2022-04-01,22.66,25.86,20.09,3.57,Balaka
2022-04-02,22.51,26.38,19.62,2.8,Balaka
2022-04-03,22.79,26.23,20.09,1.58,Balaka
2022-04-04,23.85,28.19,19.64,12.49,Balaka
2022-04-05,24.33,28.55,21.16,15.33,Balaka
2022-04-06,23.99,27.57,21.09,38.91,Balaka
2022-04-07,23.96,28.0,21.2,32.02,Balaka
2022-04-08,22.41,25.37,19.78,6.51,Balaka
2022-04-09,21.26,25.41,18.22,1.32,Balaka
2022-04-10,21.2,25.86,17.39,0.3,Balaka
2022-04-11,21.54,26.48,16.97,0.08,Balaka
2022-04-12,22.33,26.86,18.29,0.63,Balaka
2022-04-13,22.31,26.8,18.57,0.52,Balaka
2022-04-14,22.83,27.57,18.61,0.33,Balaka
2022-04-15,23.06,27.92,18.34,0.33,Balaka
2022-04-16,23.05,27.31,19.47,0.54,Balaka
2022-04-17,22.62,26.73,19.91,2.09,Balaka
2022-04-18,22.27,26.71,18.74,0.5,Balaka
2022-04-19,21.91,26.43,18.16,1.16,Balaka
2022-04-20,21.25,25.58,18.11,1.31,Balaka
2022-04-21,21.22,25.9,17.92,0.27,Balaka
2022-04-22,21.83,26.32,18.14,0.72,Balaka
2022-04-23,22.5,26.74,18.82,2.16,Balaka
2022-04-24,22.53,26.75,18.95,1.79,Balaka
2022-04-25,22.42,27.32,18.78,0.48,Balaka
2022-04-26,21.97,27.13,17.6,0.26,Balaka
2022-04-27,21.17,25.63,17.11,2.25,Balaka
2022-04-28,18.94,23.58,15.92,1.17,Balaka
2022-04-29,18.41,23.59,14.76,0.26,Balaka
2022-04-30,18.95,25.0,13.73,0.0,Balaka
2022-05-01,18.68,24.1,13.93,0.01,Balaka
2022-05-02,18.06,23.24,14.46,0.38,Balaka
2022-05-03,18.03,23.23,14.55,0.34,Balaka
2022-05-04,18.35,23.38,14.59,0.12,Balaka
2022-05-05,19.0,24.41,14.94,0.16,Balaka
2022-05-06,19.25,24.97,14.15,0.0,Balaka
2022-05-07,19.87,25.9,14.39,0.0,Balaka
2022-05-08,20.26,26.37,15.16,0.0,Balaka
2022-05-09,19.77,26.15,14.65,0.0,Balaka
2022-05-10,19.52,25.83,13.85,0.0,Balaka
2022-05-11,19.5,25.31,14.44,0.01,Balaka
2022-05-12,19.23,24.98,14.48,0.01,Balaka
2022-05-13,18.41,24.15,13.19,0.0,Balaka
2022-05-14,18.46,24.24,13.85,0.01,Balaka
2022-05-15,18.09,23.83,13.32,0.02,Balaka
2022-05-16,17.57,22.81,13.04,0.19,Balaka
2022-05-17,17.98,23.22,14.51,0.33,Balaka
2022-05-18,18.34,23.85,13.73,0.16,Balaka
2022-05-19,19.68,25.2,14.31,0.03,Balaka
2022-05-20,19.93,25.2,15.6,0.9,Balaka
2022-05-21,20.87,26.71,16.38,0.14,Balaka
2022-05-22,21.22,27.62,15.64,0.06,Balaka
2022-05-23,19.29,22.74,16.82,0.75,Balaka
2022-05-24,20.13,25.89,15.86,0.73,Balaka
2022-05-25,19.55,25.83,14.53,0.03,Balaka
2022-05-26,19.69,26.09,14.74,0.0,Balaka
2022-05-27,18.03,24.32,13.03,0.0,Balaka
2022-05-28,17.41,23.34,12.82,0.03,Balaka
2022-05-29,17.39,23.66,11.95,0.0,Balaka
2022-05-30,18.74,24.96,13.39,0.0,Balaka
2022-05-31,17.42,23.13,12.88,0.07,Balaka
2022-06-01,16.5,22.57,10.19,1.8,Balaka
2022-06-02,16.48,21.4,12.89,2.62,Balaka
2022-06-03,16.17,21.47,11.94,1.52,Balaka
2022-06-04,16.36,22.33,11.59,0.58,Balaka
2022-06-05,16.34,22.12,11.89,0.22,Balaka
2022-06-06,16.82,21.46,13.43,6.6,Balaka
2022-06-07,16.83,20.81,14.29,7.51,Balaka
2022-06-08,17.3,21.89,13.84,3.48,Balaka
2022-06-09,17.79,22.8,14.48,1.86,Balaka
2022-06-10,16.53,22.08,12.77,0.07,Balaka
2022-06-11,16.21,22.4,10.92,0.13,Balaka
2022-06-12,16.67,22.27,12.63,0.5,Balaka
2022-06-13,16.92,22.84,11.74,0.17,Balaka
2022-06-14,18.57,24.25,13.03,0.06,Balaka
2022-06-15,19.81,26.33,12.96,0.0,Balaka
2022-06-16,19.96,26.94,14.57,0.0,Balaka
2022-06-17,17.92,23.6,13.7,0.0,Balaka
2022-06-18,17.79,23.65,14.02,0.0,Balaka
2022-06-19,16.81,23.58,12.01,0.0,Balaka
2022-06-20,16.33,22.8,10.89,0.03,Balaka
2022-06-21,16.52,22.32,11.57,0.05,Balaka
2022-06-22,16.15,21.97,11.25,0.67,Balaka
2022-06-23,16.49,22.76,12.16,0.39,Balaka
2022-06-24,16.72,22.55,11.73,0.14,Balaka
2022-06-25,17.0,23.03,12.44,2.06,Balaka
2022-06-26,16.58,21.55,12.87,8.96,Balaka
2022-06-27,16.08,21.71,12.45,7.0,Balaka
2022-06-28,16.42,21.79,12.25,5.84,Balaka
2022-06-29,17.02,21.98,13.91,6.18,Balaka
2022-06-30,17.33,22.73,13.89,0.96,Balaka
2022-07-01,17.01,21.98,13.54,0.18,Balaka
2022-07-02,17.69,23.4,14.12,0.12,Balaka
2022-07-03,17.64,23.97,12.67,0.01,Balaka
2022-07-04,17.37,23.71,12.91,0.02,Balaka
2022-07-05,17.1,23.14,12.43,0.07,Balaka
2022-07-06,18.05,23.94,13.38,0.04,Balaka
2022-07-07,17.84,23.94,12.48,0.0,Balaka
2022-07-08,17.16,22.65,13.42,0.03,Balaka
2022-07-09,16.93,23.39,12.53,0.01,Balaka
2022-07-10,16.97,23.46,11.05,0.12,Balaka
2022-07-11,16.99,21.77,12.91,0.39,Balaka
2022-07-12,17.28,22.62,12.93,0.12,Balaka
2022-07-13,17.22,22.92,13.08,0.21,Balaka
2022-07-14,17.71,24.64,11.79,0.03,Balaka
2022-07-15,17.26,23.43,12.91,0.11,Balaka
2022-07-16,15.54,21.04,11.13,0.69,Balaka
2022-07-17,15.69,21.66,11.76,1.89,Balaka
2022-07-18,16.69,22.58,11.95,3.95,Balaka
2022-07-19,18.46,25.09,14.0,0.42,Balaka
2022-07-20,18.34,25.26,13.74,0.47,Balaka
2022-07-21,18.22,24.91,13.99,0.21,Balaka
2022-07-22,17.73,23.96,12.88,0.4,Balaka
2022-07-23,17.81,23.9,12.84,0.54,Balaka
2022-07-24,18.63,24.99,13.44,0.19,Balaka
2022-07-25,18.03,24.48,13.45,0.26,Balaka
2022-07-26,16.72,22.95,11.02,2.08,Balaka
2022-07-27,16.58,23.29,12.34,0.3,Balaka
2022-07-28,15.77,23.11,10.14,0.03,Balaka
2022-07-29,15.76,22.74,10.14,0.08,Balaka
2022-07-30,17.42,24.63,11.34,0.01,Balaka
2022-07-31,18.71,26.17,12.79,0.06,Balaka
2022-08-01,18.46,24.49,13.43,1.1,Balaka
2022-08-02,18.06,23.61,13.91,5.05,Balaka
2022-08-03,18.34,24.41,13.17,0.85,Balaka
2022-08-04,19.27,25.57,14.21,0.02,Balaka
2022-08-05,19.37,26.77,14.07,0.0,Balaka
2022-08-06,18.67,26.47,12.52,0.0,Balaka
2022-08-07,18.14,25.97,12.05,0.0,Balaka
2022-08-08,18.34,26.05,11.78,0.0,Balaka
2022-08-09,19.25,27.24,12.57,0.0,Balaka
2022-08-10,19.44,27.08,12.42,0.0,Balaka
2022-08-11,18.88,26.53,12.48,0.0,Balaka
2022-08-12,19.32,26.51,12.73,0.0,Balaka
2022-08-13,19.37,26.92,12.23,0.0,Balaka
2022-08-14,20.66,28.73,13.33,0.0,Balaka
2022-08-15,21.94,30.2,14.69,0.0,Balaka
2022-08-16,20.34,26.85,14.66,0.1,Balaka
2022-08-17,20.56,27.51,15.38,0.03,Balaka
2022-08-18,21.38,29.43,14.57,0.0,Balaka
2022-08-19,21.89,30.53,14.46,0.0,Balaka
2022-08-20,22.81,30.99,15.38,0.02,Balaka
2022-08-21,20.86,27.32,16.02,0.84,Balaka
2022-08-22,18.56,24.24,14.87,5.68,Balaka
2022-08-23,18.44,25.4,12.67,0.62,Balaka
2022-08-24,18.66,25.73,13.26,0.02,Balaka
2022-08-25,19.43,26.49,12.66,0.01,Balaka
2022-08-26,20.61,27.53,14.4,0.03,Balaka
2022-08-27,20.97,27.7,14.68,0.0,Balaka
2022-08-28,20.39,27.92,13.53,0.0,Balaka
2022-08-29,20.23,28.51,12.55,0.0,Balaka
2022-08-30,20.44,28.63,12.62,0.0,Balaka
2022-08-31,19.64,26.18,15.2,2.65,Balaka
2022-09-01,17.44,23.58,12.4,0.43,Balaka
2022-09-02,17.48,24.39,10.73,0.03,Balaka
2022-09-03,18.55,24.48,13.75,0.0,Balaka
2022-09-04,21.22,29.19,14.15,0.0,Balaka
2022-09-05,21.62,29.96,14.13,0.01,Balaka
2022-09-06,21.7,29.42,13.97,0.02,Balaka
2022-09-07,21.09,28.48,14.06,0.09,Balaka
2022-09-08,20.84,28.02,14.59,0.01,Balaka
2022-09-09,21.04,28.27,14.46,0.01,Balaka
2022-09-10,22.29,29.7,15.46,0.0,Balaka
2022-09-11,22.71,30.68,15.54,0.0,Balaka
2022-09-12,22.83,30.57,15.03,0.0,Balaka
2022-09-13,22.72,30.52,15.96,0.0,Balaka
2022-09-14,21.12,27.89,15.28,0.02,Balaka
2022-09-15,21.16,27.94,15.29,0.03,Balaka
